11.455000000001,1,2,3,4,5,7,8,9,10,11,12,13,14,16
7.104999999999414,1,2,3,4,5,6,8,9,10,11,12,13,15,16
-25.869999999999422,1,2,3,4,5,6,7,9,10,11,12,14,15,16
-20.920000000000066,1,2,3,4,5,6,7,8,10,11,13,14,15,16
2.635000000000886,1,2,3,4,5,6,7,8,9,12,13,14,15,16
1.884999999999259,1,2,3,5,6,7,8,9,10,11,12,13,14,15
6.785000000000451,1,2,3,4,6,7,8,9,10,11,12,13,14,16
7.550000000000146,1,2,3,4,5,7,8,9,10,11,12,13,15,16
-6.664999999999765,1,2,3,4,5,6,8,9,10,11,12,14,15,16
-22.639999999999894,1,2,3,4,5,6,7,9,10,11,13,14,15,16
-7.890000000000121,1,2,3,4,5,6,7,8,10,12,13,14,15,16
7.709999999999617,1,2,4,5,6,7,8,9,10,11,12,13,14,15
-1.6199999999997203,1,2,3,5,6,7,8,9,10,11,12,13,14,16
6.425000000000551,1,2,3,4,6,7,8,9,10,11,12,13,15,16
-3.124999999999062,1,2,3,4,5,7,8,9,10,11,12,14,15,16
-2.7900000000003615,1,2,3,4,5,6,8,9,10,11,13,14,15,16
-17.354999999999514,1,2,3,4,5,6,7,9,10,12,13,14,15,16
-18.925000000000686,1,2,3,4,5,6,7,8,11,12,13,14,15,16
3.5149999999985795,1,3,4,5,6,7,8,9,10,11,12,13,14,15
0.8650000000007125,1,2,4,5,6,7,8,9,10,11,12,13,14,16
2.6800000000001774,1,2,3,5,6,7,8,9,10,11,12,13,15,16
-13.439999999998697,1,2,3,4,6,7,8,9,10,11,12,14,15,16
-7.549999999999201,1,2,3,4,5,7,8,9,10,11,13,14,15,16
5.899999999999643,1,2,3,4,5,6,8,9,10,12,13,14,15,16
-15.139999999999745,1,2,3,4,5,6,7,9,11,12,13,14,15,16
-1.0499999999992085,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.6249999999998792,1,3,4,5,6,7,8,9,10,11,12,13,14,16
0.47500000000015774,1,2,4,5,6,7,8,9,10,11,12,13,15,16
-8.044999999999774,1,2,3,5,6,7,8,9,10,11,12,14,15,16
-2.504999999998759,1,2,3,4,6,7,8,9,10,11,13,14,15,16
13.715000000001496,1,2,3,4,5,7,8,9,10,12,13,14,15,16
3.2299999999997553,1,2,3,4,5,6,8,9,11,12,13,14,15,16
-18.74000000000011,1,2,3,4,5,6,7,10,11,12,13,14,15,16
-8.51500000000047,2,3,4,5,6,7,8,9,10,11,12,13,14,16
5.199999999999832,1,3,4,5,6,7,8,9,10,11,12,13,15,16
-4.149999999999395,1,2,4,5,6,7,8,9,10,11,12,14,15,16
-6.599999999999888,1,2,3,5,6,7,8,9,10,11,13,14,15,16
14.710000000001571,1,2,3,4,6,7,8,9,10,12,13,14,15,16
4.7200000000002404,1,2,3,4,5,7,8,9,11,12,13,14,15,16
-8.66500000000083,1,2,3,4,5,6,8,10,11,12,13,14,15,16
-6.404999999998672,2,3,4,5,6,7,8,9,10,11,12,13,15,16
-15.039999999999054,1,3,4,5,6,7,8,9,10,11,12,14,15,16
-8.664999999999544,1,2,4,5,6,7,8,9,10,11,13,14,15,16
0.1750000000008356,1,2,3,5,6,7,8,9,10,12,13,14,15,16
3.5649999999999054,1,2,3,4,6,7,8,9,11,12,13,14,15,16
-3.4900000000000375,1,2,3,4,5,7,8,10,11,12,13,14,15,16
-15.235000000000639,1,2,3,4,5,6,9,10,11,12,13,14,15,16
-12.374999999999261,2,3,4,5,6,7,8,9,10,11,12,14,15,16
-4.099999999999525,1,3,4,5,6,7,8,9,10,11,13,14,15,16
6.810000000001224,1,2,4,5,6,7,8,9,10,12,13,14,15,16
1.254999999999491,1,2,3,5,6,7,8,9,11,12,13,14,15,16
-1.2149999999998826,1,2,3,4,6,7,8,10,11,12,13,14,15,16
-12.054999999998834,1,2,3,4,5,7,9,10,11,12,13,14,15,16
-17.52999999999905,2,3,4,5,6,7,8,9,10,11,13,14,15,16
-3.05000000000053,1,3,4,5,6,7,8,9,10,12,13,14,15,16
-4.894999999998859,1,2,4,5,6,7,8,9,11,12,13,14,15,16
-11.210000000000939,1,2,3,5,6,7,8,10,11,12,13,14,15,16
-3.979999999999187,1,2,3,4,6,7,9,10,11,12,13,14,15,16
9.92999999999941,1,2,3,4,5,8,9,10,11,12,13,14,15,16
-0.539999999999722,2,3,4,5,6,7,8,9,10,12,13,14,15,16
-3.420000000000414,1,3,4,5,6,7,8,9,11,12,13,14,15,16
-5.339999999999819,1,2,4,5,6,7,8,10,11,12,13,14,15,16
-8.14500000000023,1,2,3,5,6,7,9,10,11,12,13,14,15,16
12.065000000000374,1,2,3,4,6,8,9,10,11,12,13,14,15,16
-4.309999999999562,2,3,4,5,6,7,8,9,11,12,13,14,15,16
-10.785000000000124,1,3,4,5,6,7,8,10,11,12,13,14,15,16
-14.980000000000153,1,2,4,5,6,7,9,10,11,12,13,14,15,16
14.30999999999959,1,2,3,5,6,8,9,10,11,12,13,14,15,16
22.105000000000445,1,2,3,4,7,8,9,10,11,12,13,14,15,16
-4.189999999999188,2,3,4,5,6,7,8,10,11,12,13,14,15,16
-3.659999999998959,1,3,4,5,6,7,9,10,11,12,13,14,15,16
1.5449999999999662,1,2,4,5,6,8,9,10,11,12,13,14,15,16
14.114999999999895,1,2,3,5,7,8,9,10,11,12,13,14,15,16
-9.82499999999937,2,3,4,5,6,7,9,10,11,12,13,14,15,16
2.4799999999986397,1,3,4,5,6,8,9,10,11,12,13,14,15,16
9.090000000002107,1,2,4,5,7,8,9,10,11,12,13,14,15,16
16.854999999999357,1,2,3,6,7,8,9,10,11,12,13,14,15,16
2.034999999999563,2,3,4,5,6,8,9,10,11,12,13,14,15,16
2.265000000000512,1,3,4,5,7,8,9,10,11,12,13,14,15,16
14.990000000000634,1,2,4,6,7,8,9,10,11,12,13,14,15,16
17.68500000000064,2,3,4,5,7,8,9,10,11,12,13,14,15,16
7.240000000000535,1,3,4,6,7,8,9,10,11,12,13,14,15,16
10.425000000001205,1,2,5,6,7,8,9,10,11,12,13,14,15,16
-0.28999999999963677,2,3,4,6,7,8,9,10,11,12,13,14,15,16
-1.8150000000005804,1,3,5,6,7,8,9,10,11,12,13,14,15,16
-8.845000000000013,2,3,5,6,7,8,9,10,11,12,13,14,15,16
8.924999999999997,1,4,5,6,7,8,9,10,11,12,13,14,15,16
2.8850000000008436,2,4,5,6,7,8,9,10,11,12,13,14,15,16
-2.3999999999997073,3,4,5,6,7,8,9,10,11,12,13,14,15,16
